COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Manual OFF,,"XVCW[004,0].1",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Valve Auto,,"XVCW[004,0].2",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N InterLock,,"XVCW[004,0].3",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N SafetyLock,,"XVCW[004,0].4",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Spare,,"XVCW[004,0].5",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Spare,,"XVCW[004,0].6",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Spare,,"XVCW[004,0].7",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Spare,,"XVCW[004,0].8",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Spare,,"XVCW[004,0].9",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Output,,"XVCW[004,0].10",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Opened,,"XVCW[004,0].11",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Closed,,"XVCW[004,0].12",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Not Opening Alarm,,"XVCW[004,0].13",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Not Closing Alarm,,"XVCW[004,0].14",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Spare,,"XVCW[004,0].15",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Manual ON,,"XVCW[004,1].0",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Manual OFF,,"XVCW[004,1].1",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Valve Auto,,"XVCW[004,1].2",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N InterLock,,"XVCW[004,1].3",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N SafetyLock,,"XVCW[004,1].4",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Spare,,"XVCW[004,1].5",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Spare,,"XVCW[004,1].6",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Lower Seat Active,,"XVCW[004,1].7",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Spare,,"XVCW[004,1].8",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Spare,,"XVCW[004,1].9",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Lower Seat Output,,"XVCW[004,1].10",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Lifted,,"XVCW[004,1].11",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Is Not Lifted,,"XVCW[004,1].12",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Lower Seat Not Lifting Alarm,,"XVCW[004,1].13",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Lower Lift Off Alarm,,"XVCW[004,1].14",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Spare,,"XVCW[004,1].15",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Manual ON,,"XVCW[004,2].0",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Manual OFF,,"XVCW[004,2].1",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Valve Auto,,"XVCW[004,2].2",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N InterLock,,"XVCW[004,2].3",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N SafetyLock,,"XVCW[004,2].4",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Spare,,"XVCW[004,2].5",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Spare,,"XVCW[004,2].6",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Upper Seat Active,,"XVCW[004,2].7",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Spare,,"XVCW[004,2].8",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Spare,,"XVCW[004,2].9",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Upper Seat Output,,"XVCW[004,2].10",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Lifted,,"XVCW[004,2].11",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Is Not Lifted,,"XVCW[004,2].12",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Upper Seat Not Lifting Alarm,,"XVCW[004,2].13",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Upper Lift Off Alarm,,"XVCW[004,2].14",
COMMENT,,,Valve$NXV441-30 - TK441 Inlet Valve$N Spare,,"XVCW[004,2].15",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Manual ON,,"XVCW[005,0].0",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Manual OFF,,"XVCW[005,0].1",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Valve Auto,,"XVCW[005,0].2",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N InterLock,,"XVCW[005,0].3",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N SafetyLock,,"XVCW[005,0].4",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Spare,,"XVCW[005,0].5",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Spare,,"XVCW[005,0].6",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Spare,,"XVCW[005,0].7",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Spare,,"XVCW[005,0].8",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Spare,,"XVCW[005,0].9",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Output,,"XVCW[005,0].10",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Opened,,"XVCW[005,0].11",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Closed,,"XVCW[005,0].12",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Not Opening Alarm,,"XVCW[005,0].13",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Not Closing Alarm,,"XVCW[005,0].14",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Spare,,"XVCW[005,0].15",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Manual ON,,"XVCW[005,1].0",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Manual OFF,,"XVCW[005,1].1",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Valve Auto,,"XVCW[005,1].2",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N InterLock,,"XVCW[005,1].3",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N SafetyLock,,"XVCW[005,1].4",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Spare,,"XVCW[005,1].5",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Spare,,"XVCW[005,1].6",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Lower Seat Active,,"XVCW[005,1].7",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Spare,,"XVCW[005,1].8",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Spare,,"XVCW[005,1].9",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Lower Seat Output,,"XVCW[005,1].10",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Lifted,,"XVCW[005,1].11",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Is Not Lifted,,"XVCW[005,1].12",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Lower Seat Not Lifting Alarm,,"XVCW[005,1].13",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Lower Lift Off Alarm,,"XVCW[005,1].14",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Spare,,"XVCW[005,1].15",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Manual ON,,"XVCW[005,2].0",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Manual OFF,,"XVCW[005,2].1",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Valve Auto,,"XVCW[005,2].2",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N InterLock,,"XVCW[005,2].3",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N SafetyLock,,"XVCW[005,2].4",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Spare,,"XVCW[005,2].5",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Spare,,"XVCW[005,2].6",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Upper Seat Active,,"XVCW[005,2].7",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Spare,,"XVCW[005,2].8",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Spare,,"XVCW[005,2].9",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Upper Seat Output,,"XVCW[005,2].10",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Lifted,,"XVCW[005,2].11",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Is Not Lifted,,"XVCW[005,2].12",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Upper Seat Not Lifting Alarm,,"XVCW[005,2].13",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Upper Lift Off Alarm,,"XVCW[005,2].14",
COMMENT,,,Valve$NXV441-31 - TK441 Inlet Drain Valve$N Spare,,"XVCW[005,2].15",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Manual ON,,"XVCW[006,0].0",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Manual OFF,,"XVCW[006,0].1",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Valve Auto,,"XVCW[006,0].2",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N InterLock,,"XVCW[006,0].3",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N SafetyLock,,"XVCW[006,0].4",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Spare,,"XVCW[006,0].5",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Spare,,"XVCW[006,0].6",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Spare,,"XVCW[006,0].7",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Spare,,"XVCW[006,0].8",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Spare,,"XVCW[006,0].9",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Output,,"XVCW[006,0].10",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Opened,,"XVCW[006,0].11",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Closed,,"XVCW[006,0].12",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Not Opening Alarm,,"XVCW[006,0].13",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Not Closing Alarm,,"XVCW[006,0].14",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Spare,,"XVCW[006,0].15",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Manual ON,,"XVCW[006,1].0",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Manual OFF,,"XVCW[006,1].1",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Valve Auto,,"XVCW[006,1].2",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N InterLock,,"XVCW[006,1].3",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N SafetyLock,,"XVCW[006,1].4",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Spare,,"XVCW[006,1].5",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Spare,,"XVCW[006,1].6",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Lower Seat Active,,"XVCW[006,1].7",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Spare,,"XVCW[006,1].8",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Spare,,"XVCW[006,1].9",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Lower Seat Output,,"XVCW[006,1].10",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Lifted,,"XVCW[006,1].11",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Is Not Lifted,,"XVCW[006,1].12",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Lower Seat Not Lifting Alarm,,"XVCW[006,1].13",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Lower Lift Off Alarm,,"XVCW[006,1].14",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Spare,,"XVCW[006,1].15",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Manual ON,,"XVCW[006,2].0",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Manual OFF,,"XVCW[006,2].1",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Valve Auto,,"XVCW[006,2].2",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N InterLock,,"XVCW[006,2].3",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N SafetyLock,,"XVCW[006,2].4",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Spare,,"XVCW[006,2].5",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Spare,,"XVCW[006,2].6",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Upper Seat Active,,"XVCW[006,2].7",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Spare,,"XVCW[006,2].8",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Spare,,"XVCW[006,2].9",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Upper Seat Output,,"XVCW[006,2].10",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Lifted,,"XVCW[006,2].11",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Is Not Lifted,,"XVCW[006,2].12",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Upper Seat Not Lifting Alarm,,"XVCW[006,2].13",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Upper Lift Off Alarm,,"XVCW[006,2].14",
COMMENT,,,Valve$NXV442-05 - TK442 Discharge Valve$N Spare,,"XVCW[006,2].15",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Manual ON,,"XVCW[007,0].0",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Manual OFF,,"XVCW[007,0].1",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Valve Auto,,"XVCW[007,0].2",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N InterLock,,"XVCW[007,0].3",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N SafetyLock,,"XVCW[007,0].4",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Spare,,"XVCW[007,0].5",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Spare,,"XVCW[007,0].6",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Spare,,"XVCW[007,0].7",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Spare,,"XVCW[007,0].8",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Spare,,"XVCW[007,0].9",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Output,,"XVCW[007,0].10",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Opened,,"XVCW[007,0].11",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Closed,,"XVCW[007,0].12",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Not Opening Alarm,,"XVCW[007,0].13",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Not Closing Alarm,,"XVCW[007,0].14",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Spare,,"XVCW[007,0].15",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Manual ON,,"XVCW[007,1].0",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Manual OFF,,"XVCW[007,1].1",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Valve Auto,,"XVCW[007,1].2",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N InterLock,,"XVCW[007,1].3",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N SafetyLock,,"XVCW[007,1].4",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Spare,,"XVCW[007,1].5",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Spare,,"XVCW[007,1].6",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Lower Seat Active,,"XVCW[007,1].7",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Spare,,"XVCW[007,1].8",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Spare,,"XVCW[007,1].9",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Lower Seat Output,,"XVCW[007,1].10",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Lifted,,"XVCW[007,1].11",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Is Not Lifted,,"XVCW[007,1].12",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Lower Seat Not Lifting Alarm,,"XVCW[007,1].13",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Lower Lift Off Alarm,,"XVCW[007,1].14",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Spare,,"XVCW[007,1].15",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Manual ON,,"XVCW[007,2].0",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Manual OFF,,"XVCW[007,2].1",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Valve Auto,,"XVCW[007,2].2",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N InterLock,,"XVCW[007,2].3",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N SafetyLock,,"XVCW[007,2].4",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Spare,,"XVCW[007,2].5",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Spare,,"XVCW[007,2].6",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Upper Seat Active,,"XVCW[007,2].7",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Spare,,"XVCW[007,2].8",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Spare,,"XVCW[007,2].9",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Upper Seat Output,,"XVCW[007,2].10",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Lifted,,"XVCW[007,2].11",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Is Not Lifted,,"XVCW[007,2].12",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Upper Seat Not Lifting Alarm,,"XVCW[007,2].13",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Upper Lift Off Alarm,,"XVCW[007,2].14",
COMMENT,,,Valve$NXV442-30 - TK442 Inlet Valve$N Spare,,"XVCW[007,2].15",
COMMENT,,,Valve$NXV442-31 - TK442 Inlet Drain Valve$N Manual ON,,"XVCW[008,0].0",
COMMENT,,,Valve$NXV442-31 - TK442 Inlet Drain Valve$N Manual OFF,,"XVCW[008,0].1",
COMMENT,,,Valve$NXV442-31 - TK442 Inlet Drain Valve$N Valve Auto,,"XVCW[008,0].2",
COMMENT,,,Valve$NXV442-31 - TK442 Inlet Drain Valve$N InterLock,,"XVCW[008,0].3",
COMMENT,,,Valve$NXV442-31 - TK442 Inlet Drain Valve$N SafetyLock,,"XVCW[008,0].4",
COMMENT,,,Valve$NXV442-31 - TK442 Inlet Drain Valve$N Spare,,"XVCW[008,0].5",
COMMENT,,,Valve$NXV442-31 - TK442 Inlet Drain Valve$N Spare,,"XVCW[008,0].6",
COMMENT,,,Valve$NXV442-31 - TK442 Inlet Drain Valve$N Spare,,"XVCW[008,0].7",
COMMENT,,,Valve$NXV442-31 - TK442 Inlet Drain Valve$N Spare,,"XVCW[008,0].8",
COMMENT,,,Valve$NXV442-31 - TK442 Inlet Drain Valve$N Spare,,"XVCW[008,0].9",
COMMENT,,,Valve$NXV442-31 - TK442 Inlet Drain Valve$N Output,,"XVCW[008,0].10",
COMMENT,,,Valve$NXV442-31 - TK442 Inlet Drain Valve$N Opened,,"XVCW[008,0].11",
COMMENT,,,Valve$NXV442-31 - TK442 Inlet Drain Valve$N Closed,,"XVCW[008,0].12",
COMMENT,,,Valve$NXV442-31 - TK442 Inlet Drain Valve$N Not Opening Alarm,,"XVCW[008,0].13",
COMMENT,,,Valve$NXV442-31 - TK442 Inlet Drain Valve$N Not Closing Alarm,,"XVCW[008,0].14",
